Nameplate,Technology,Latitude,Longitude,PLNTCODE,State
300,Natural Gas,42.9042,-71.4261,55170,NH
154,Natural Gas,31.8594,-97.3586,55172,TX
154,Natural Gas,31.8594,-97.3586,55172,TX
154,Natural Gas,31.8594,-97.3586,55172,TX
95,Natural Gas,31.8594,-97.3586,55172,TX
212,Natural Gas,30.428611,-92.413056,55173,LA
212,Natural Gas,30.428611,-92.413056,55173,LA
212,Natural Gas,30.428611,-92.413056,55173,LA
212,Natural Gas,30.428611,-92.413056,55173,LA
264,Natural Gas,30.428611,-92.413056,55173,LA
264,Natural Gas,30.428611,-92.413056,55173,LA
26,Other,41.5024063,-87.5968189,55174,IL
170,Natural Gas,32.4481,-94.6903,55176,TX
170,Natural Gas,32.4481,-94.6903,55176,TX
127.7,Natural Gas,32.4481,-94.6903,55176,TX
236,Natural Gas,34.8678,-114.5317,55177,AZ
236,Natural Gas,34.8678,-114.5317,55177,AZ
236,Natural Gas,34.8678,-114.5317,55177,AZ
206,Natural Gas,38.7931,-94.3006,55178,MO
206,Natural Gas,38.7931,-94.3006,55178,MO
265,Natural Gas,38.7931,-94.3006,55178,MO
211,Natural Gas,47.7858,-116.9203,55179,ID
143.6,Natural Gas,47.7858,-116.9203,55179,ID
270,Natural Gas,35.2097,-119.585,55182,CA
167.7,Natural Gas,35.2097,-119.585,55182,CA
167.7,Natural Gas,35.2097,-119.585,55182,CA
3,Natural Gas,35.953293,-120.859952,55184,CA
3.2,Natural Gas,35.953293,-120.859952,55184,CA
3,Natural Gas,35.4336947,-119.6871036,55185,CA
3,Natural Gas,35.4336947,-119.6871036,55185,CA
3,Natural Gas,35.4336947,-119.6871036,55185,CA
192.1,Natural Gas,29.836952,-95.121744,55187,TX
192.1,Natural Gas,29.836952,-95.121744,55187,TX
192.1,Natural Gas,29.836952,-95.121744,55187,TX
192.1,Natural Gas,29.836952,-95.121744,55187,TX
149.9,Natural Gas,29.836952,-95.121744,55187,TX
230,Natural Gas,41.712216,-90.279679,55188,IL
230.4,Natural Gas,41.712216,-90.279679,55188,IL
230.4,Natural Gas,41.712216,-90.279679,55188,IL
200,Natural Gas,28.1289,-81.0978,55192,FL
200,Natural Gas,28.1289,-81.0978,55192,FL
200,Natural Gas,28.1289,-81.0978,55192,FL
250,Natural Gas,40.4219,-75.9356,55193,PA
250,Natural Gas,40.4219,-75.9356,55193,PA
228,Natural Gas,40.4219,-75.9356,55193,PA
43.8,Natural Gas,40.546667,-79.768333,55196,PA
43.8,Natural Gas,40.546667,-79.768333,55196,PA
161,Natural Gas,33.6464,-88.2717,55197,MS
161,Natural Gas,33.6464,-88.2717,55197,MS
161,Natural Gas,33.6464,-88.2717,55197,MS
106,Natural Gas,33.6464,-88.2717,55197,MS
106,Natural Gas,33.6464,-88.2717,55197,MS
106,Natural Gas,33.6464,-88.2717,55197,MS
230,Natural Gas,38.191661,-82.604586,55198,KY
230,Natural Gas,38.191661,-82.604586,55198,KY
230,Natural Gas,38.191661,-82.604586,55198,KY
230,Natural Gas,38.191661,-82.604586,55198,KY
230,Natural Gas,38.191661,-82.604586,55198,KY
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
192,Natural Gas,41.4388,-88.1236,55199,IL
71.1,Natural Gas,39.6692,-105.0018,55200,CO
71.1,Natural Gas,39.6692,-105.0018,55200,CO
51.7,Natural Gas,39.6692,-105.0018,55200,CO
135,Natural Gas,40.4705,-88.3987,55201,IL
135,Natural Gas,40.4705,-88.3987,55201,IL
45,Natural Gas,38.1114,-89.3467,55202,IL
45,Natural Gas,38.1114,-89.3467,55202,IL
45,Natural Gas,38.1114,-89.3467,55202,IL
45,Natural Gas,38.1114,-89.3467,55202,IL
50,Natural Gas,38.1114,-89.3467,55202,IL
50,Natural Gas,38.1114,-89.3467,55202,IL
50,Natural Gas,38.1114,-89.3467,55202,IL
50,Natural Gas,38.1114,-89.3467,55202,IL
5.2,Wind,39.9958,-104.8278,55203,CO
135,Natural Gas,38.7619,-89.0128,55204,IL
135,Natural Gas,38.7619,-89.0128,55204,IL
190,Natural Gas,27.8139,-97.4283,55206,TX
190,Natural Gas,27.8139,-97.4283,55206,TX
190,Natural Gas,27.8139,-97.4283,55206,TX
71.1,Natural Gas,40.0205,-105.2009,55207,CO
71.1,Natural Gas,40.0205,-105.2009,55207,CO
107.2,Wind,44.2917,-96.375,55208,MN
55,Natural Gas,40.2419328,-103.6266934,55209,CO
55,Natural Gas,40.2419328,-103.6266934,55209,CO
177,Natural Gas,32.114185,-106.846483,55210,NM
289,Natural Gas,42.110577,-71.453468,55211,MA
289,Natural Gas,42.110577,-71.453468,55211,MA
289,Natural Gas,42.059876,-71.515811,55212,MA
289,Natural Gas,42.059876,-71.515811,55212,MA
171.7,Natural Gas,31.8403,-102.3264,55215,TX
171.7,Natural Gas,31.8403,-102.3264,55215,TX
171.7,Natural Gas,31.8403,-102.3264,55215,TX
171.7,Natural Gas,31.8403,-102.3264,55215,TX
224.2,Natural Gas,31.8403,-102.3264,55215,TX
224.2,Natural Gas,31.8403,-102.3264,55215,TX
62,Natural Gas,41.411944,-88.332778,55216,IL
39,Natural Gas,41.411944,-88.332778,55216,IL
39,Natural Gas,41.411944,-88.332778,55216,IL
39,Natural Gas,41.411944,-88.332778,55216,IL
198.9,Natural Gas,38.030071,-121.873004,55217,CA
198.9,Natural Gas,38.030071,-121.873004,55217,CA
280.5,Natural Gas,38.030071,-121.873004,55217,CA
157,Natural Gas,32.378969,-90.219906,55218,MS
157,Natural Gas,32.378969,-90.219906,55218,MS
188,Natural Gas,32.378969,-90.219906,55218,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
86,Natural Gas,34.980829,-90.039688,55219,MS
160,Natural Gas,33.0147,-89.6753,55220,MS
160,Natural Gas,33.0147,-89.6753,55220,MS
180,Natural Gas,33.0147,-89.6753,55220,MS
51,Natural Gas,34.5923,-92.2166,55221,AR
51,Natural Gas,34.5923,-92.2166,55221,AR
51,Natural Gas,34.5923,-92.2166,55221,AR
51,Natural Gas,34.5923,-92.2166,55221,AR
51,Natural Gas,34.5923,-92.2166,55221,AR
51,Natural Gas,34.5923,-92.2166,55221,AR
83.5,Natural Gas,34.5923,-92.2166,55221,AR
105,Natural Gas,34.5923,-92.2166,55221,AR
105,Natural Gas,34.5923,-92.2166,55221,AR
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
86.5,Natural Gas,41.393315,-87.943612,55222,IL
285,Natural Gas,32.32,-96.675,55223,TX
133,Natural Gas,32.32,-96.675,55223,TX
135,Natural Gas,38.6716,-87.2931,55224,IN
135,Natural Gas,38.6716,-87.2931,55224,IN
135,Natural Gas,38.6716,-87.2931,55224,IN
135,Natural Gas,38.6716,-87.2931,55224,IN
176,Natural Gas,36.0119,-95.6967,55225,OK
176,Natural Gas,36.0119,-95.6967,55225,OK
176,Natural Gas,36.0119,-95.6967,55225,OK
176,Natural Gas,36.0119,-95.6967,55225,OK
255,Natural Gas,36.0119,-95.6967,55225,OK
255,Natural Gas,36.0119,-95.6967,55225,OK
166.7,Natural Gas,31.8907,-96.1131,55226,TX
166.7,Natural Gas,31.8907,-96.1131,55226,TX
166.7,Natural Gas,31.8907,-96.1131,55226,TX
166.7,Natural Gas,31.8907,-96.1131,55226,TX
184.6,Natural Gas,31.8907,-96.1131,55226,TX
184.6,Natural Gas,31.8907,-96.1131,55226,TX
59,Natural Gas,40.075783,-84.615136,55228,OH
59,Natural Gas,40.075783,-84.615136,55228,OH
59,Natural Gas,40.075783,-84.615136,55228,OH
59,Natural Gas,40.075783,-84.615136,55228,OH
59,Natural Gas,40.6206,-85.3057,55229,IN
59,Natural Gas,40.6206,-85.3057,55229,IN
59,Natural Gas,40.6206,-85.3057,55229,IN
59,Natural Gas,40.6206,-85.3057,55229,IN
186,Natural Gas,39.8614,-75.3358,55231,PA
186,Natural Gas,39.8614,-75.3358,55231,PA
242,Natural Gas,39.8614,-75.3358,55231,PA
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
86,Natural Gas,37.0286,-88.3958,55232,KY
57,Natural Gas,41.2908,-79.8061,55233,PA
57,Natural Gas,41.2908,-79.8061,55233,PA
57,Natural Gas,41.2908,-79.8061,55233,PA
57,Natural Gas,41.2908,-79.8061,55233,PA
57,Natural Gas,41.2908,-79.8061,55233,PA
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,39.3092,-91.5369,55234,MO
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
101.8,Natural Gas,41.8287,-89.4054,55236,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60.5,Natural Gas,39.2794,-88.4772,55237,IL
60,Natural Gas,39.2794,-88.4772,55237,IL
60,Natural Gas,39.2794,-88.4772,55237,IL
158,Natural Gas,42.238558,-89.101202,55238,IL
158,Natural Gas,42.238558,-89.101202,55238,IL
212,Natural Gas,40.448674,-74.348879,55239,NJ
212,Natural Gas,40.448674,-74.348879,55239,NJ
212,Natural Gas,40.448674,-74.348879,55239,NJ
330,Natural Gas,40.448674,-74.348879,55239,NJ
235,Natural Gas,30.7478,-88.0575,55241,AL
94,Natural Gas,30.7478,-88.0575,55241,AL
166.5,Natural Gas,30.5664,-87.115,55242,FL
74.5,Natural Gas,30.5664,-87.115,55242,FL
19.2,Other,40.787,-73.9048,55243,NY
19.2,Other,40.787,-73.9048,55243,NY
19.2,Other,40.787,-73.9048,55243,NY
19.2,Other,40.787,-73.9048,55243,NY
31.8,Other,40.787,-73.9048,55243,NY
31.8,Other,40.787,-73.9048,55243,NY
31.8,Other,40.787,-73.9048,55243,NY
31.8,Other,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
46.5,Natural Gas,40.787,-73.9048,55243,NY
64,Natural Gas,33.837699,-83.699577,55244,GA
71.8,Natural Gas,33.837699,-83.699577,55244,GA
71.8,Natural Gas,33.837699,-83.699577,55244,GA
100.7,Natural Gas,33.837699,-83.699577,55244,GA
100.7,Natural Gas,33.837699,-83.699577,55244,GA
6,Coal,39.798175,-88.349771,55245,IL
6,Coal,39.798175,-88.349771,55245,IL
6,Natural Gas,39.798175,-88.349771,55245,IL
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.7139,-83.1778,55247,OH
94,Natural Gas,39.727679,-84.209489,55248,OH
94,Natural Gas,39.727679,-84.209489,55248,OH
94,Natural Gas,39.727679,-84.209489,55248,OH
94,Natural Gas,39.727679,-84.209489,55248,OH
57,Natural Gas,41.440893,-87.753189,55250,IL
57,Natural Gas,41.440893,-87.753189,55250,IL
57,Natural Gas,41.440893,-87.753189,55250,IL
57,Natural Gas,41.440893,-87.753189,55250,IL
57,Natural Gas,41.440893,-87.753189,55250,IL
57,Natural Gas,41.440893,-87.753189,55250,IL
185.4,Natural Gas,36.2454,-88.612,55251,TN
191.2,Natural Gas,36.2454,-88.612,55251,TN
191.2,Natural Gas,36.2454,-88.612,55251,TN
89,Natural Gas,41.429444,-87.6187,55253,IL
89,Natural Gas,41.429444,-87.6187,55253,IL
89,Natural Gas,41.429444,-87.6187,55253,IL
89,Natural Gas,41.429444,-87.6187,55253,IL
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
0.6,Natural Gas,32.3639,-111.1958,55257,AZ
213,Natural Gas,41.6739,-87.4775,55259,IN
213,Natural Gas,41.6739,-87.4775,55259,IN
213,Natural Gas,41.6739,-87.4775,55259,IN
33,Natural Gas,41.397369,-83.641236,55262,OH
16.5,Natural Gas,41.397369,-83.641236,55262,OH
33,Natural Gas,40.7167,-82.789,55263,OH
16.5,Natural Gas,40.7167,-82.789,55263,OH
33,Natural Gas,41.4079,-84.1095,55264,OH
16.5,Natural Gas,41.4079,-84.1095,55264,OH
103.5,Wind,44.17359,-96.10558,55265,MN
175.3,Natural Gas,32.9111,-84.3064,55267,GA
175.3,Natural Gas,32.9111,-84.3064,55267,GA
175.3,Natural Gas,32.9111,-84.3064,55267,GA
175.3,Natural Gas,32.9111,-84.3064,55267,GA
161,Natural Gas,34.9939,-90.0378,55269,MS
161,Natural Gas,34.9939,-90.0378,55269,MS
161,Natural Gas,34.9939,-90.0378,55269,MS
106,Natural Gas,34.9939,-90.0378,55269,MS
106,Natural Gas,34.9939,-90.0378,55269,MS
106,Natural Gas,34.9939,-90.0378,55269,MS
79,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
60,Natural Gas,42.2488,-84.3767,55270,MI
105,Natural Gas,42.2488,-84.3767,55270,MI
105,Natural Gas,42.2488,-84.3767,55270,MI
183.1,Natural Gas,32.6514,-86.7386,55271,AL
183.1,Natural Gas,32.6514,-86.7386,55271,AL
183.1,Natural Gas,32.6514,-86.7386,55271,AL
390.1,Natural Gas,32.6514,-86.7386,55271,AL
1.8,Other,34.0858,-84.2353,55274,GA
1.8,Other,34.0858,-84.2353,55274,GA
1.8,Other,34.0858,-84.2353,55274,GA
1.8,Other,34.0858,-84.2353,55274,GA
1.8,Other,34.0858,-84.2353,55274,GA
1.8,Other,34.0858,-84.2353,55274,GA
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
86.5,Natural Gas,38.3681,-82.5339,55276,WV
2.5,Natural Gas,42.8475,-108.3136,55278,WY
2.5,Natural Gas,42.8475,-108.3136,55278,WY
71,Natural Gas,41.8151,-88.2265,55279,IL
213,Natural Gas,41.8151,-88.2265,55279,IL
213,Natural Gas,41.8151,-88.2265,55279,IL
210,Natural Gas,41.8151,-88.2265,55279,IL
213,Natural Gas,41.8151,-88.2265,55279,IL
71,Natural Gas,41.8151,-88.2265,55279,IL
71,Natural Gas,41.8151,-88.2265,55279,IL
71,Natural Gas,41.8151,-88.2265,55279,IL
71,Natural Gas,41.8151,-88.2265,55279,IL
71,Natural Gas,41.8151,-88.2265,55279,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
50.9,Natural Gas,41.7181,-87.5449,55281,IL
198,Natural Gas,33.3417,-112.8897,55282,AZ
198,Natural Gas,33.3417,-112.8897,55282,AZ
317,Natural Gas,33.3417,-112.8897,55282,AZ
154,Natural Gas,38.6281,-104.7069,55283,CO
154,Natural Gas,38.6281,-104.7069,55283,CO
233,Natural Gas,38.6281,-104.7069,55283,CO
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,38.3441,-82.5938,55284,WV
57,Natural Gas,36.6644,-82.1044,55285,VA
57,Natural Gas,36.6644,-82.1044,55285,VA
57,Natural Gas,36.6644,-82.1044,55285,VA
57,Natural Gas,36.6644,-82.1044,55285,VA
57,Natural Gas,36.6644,-82.1044,55285,VA
198.9,Other,28.3661,-80.7947,55286,FL
198.9,Other,28.3661,-80.7947,55286,FL
198.9,Other,28.3661,-80.7947,55286,FL
198.9,Natural Gas,28.3661,-80.7947,55286,FL
80.2,Wind,42.8417,-95.405,55287,IA
0.6,Hydroelectric,45.6072,-68.5453,55288,ME
0.6,Hydroelectric,45.6072,-68.5453,55288,ME
0.6,Hydroelectric,45.6072,-68.5453,55288,ME
0.7,Hydroelectric,45.6072,-68.5453,55288,ME
0.7,Hydroelectric,45.6072,-68.5453,55288,ME
180,Natural Gas,34.6292,-87.0214,55292,AL
180,Natural Gas,34.6292,-87.0214,55292,AL
180,Natural Gas,34.6292,-87.0214,55292,AL
171,Natural Gas,34.6292,-87.0214,55292,AL
210,Natural Gas,34.6397,-87.0639,55293,AL
210,Natural Gas,34.6397,-87.0639,55293,AL
210,Natural Gas,34.6397,-87.0639,55293,AL
270,Natural Gas,34.6397,-87.0639,55293,AL
184.2,Natural Gas,43.6575,-70.375,55294,ME
184.2,Natural Gas,43.6575,-70.375,55294,ME
195.5,Natural Gas,43.6575,-70.375,55294,ME
182,Natural Gas,33.6157,-114.6865,55295,CA
182,Natural Gas,33.6157,-114.6865,55295,CA
227,Natural Gas,33.6157,-114.6865,55295,CA
193,Natural Gas,41.6835,-87.5563,55296,IL
193,Natural Gas,41.6835,-87.5563,55296,IL
245,Natural Gas,42.32238,-86.29368,55297,MI
245,Natural Gas,42.32238,-86.29368,55297,MI
245,Natural Gas,42.32238,-86.29368,55297,MI
147,Natural Gas,42.32238,-86.29368,55297,MI
147,Natural Gas,42.32238,-86.29368,55297,MI
147,Natural Gas,42.32238,-86.29368,55297,MI
198.9,Natural Gas,40.1475,-74.7411,55298,PA
198.9,Natural Gas,40.1475,-74.7411,55298,PA
198.9,Natural Gas,40.1475,-74.7411,55298,PA
198.9,Natural Gas,40.1475,-74.7411,55298,PA
271.2,Natural Gas,40.1475,-74.7411,55298,PA
271.2,Natural Gas,40.1475,-74.7411,55298,PA
215,Natural Gas,29.7189,-95.2319,55299,TX
215,Natural Gas,29.7189,-95.2319,55299,TX
285,Natural Gas,29.7189,-95.2319,55299,TX
1.6,Other,41.1097,-111.9554,55302,UT
93.3,Natural Gas,32.2849345,-90.9284266,55303,MS
93.3,Natural Gas,32.2849345,-90.9284266,55303,MS
93.3,Natural Gas,32.2849345,-90.9284266,55303,MS
93.3,Natural Gas,32.2849345,-90.9284266,55303,MS
60,Natural Gas,31.3869,-84.08,55304,GA
60,Natural Gas,31.3869,-84.08,55304,GA
60,Natural Gas,31.3869,-84.08,55304,GA
60,Natural Gas,31.3869,-84.08,55304,GA
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
174,Natural Gas,32.975,-112.6944,55306,AZ
271,Natural Gas,32.975,-112.6944,55306,AZ
271,Natural Gas,32.975,-112.6944,55306,AZ
271,Natural Gas,32.975,-112.6944,55306,AZ
271,Natural Gas,32.975,-112.6944,55306,AZ
26.7,Natural Gas,37.048333,-88.353889,55308,KY
37.6,Natural Gas,29.866497,-93.96515,55309,TX
3,Natural Gas,29.866497,-93.96515,55309,TX
81,Natural Gas,29.002,-95.394,55311,TX
11.7,Natural Gas,29.002,-95.394,55311,TX
0.8,Other,32.8561,-108.0847,55312,NM
0.8,Other,32.8561,-108.0847,55312,NM
0.8,Other,32.8561,-108.0847,55312,NM
160,Natural Gas,27.883076,-97.24556,55313,TX
160,Natural Gas,27.883076,-97.24556,55313,TX
208,Natural Gas,27.883076,-97.24556,55313,TX
1,Other,42.0421724,-91.6748099,55315,IA
0.8,Natural Gas,42.234913,-89.08417,55316,IL
0.8,Natural Gas,42.234913,-89.08417,55316,IL
0.8,Natural Gas,42.234913,-89.08417,55316,IL
0.8,Natural Gas,42.234913,-89.08417,55316,IL
0.8,Natural Gas,42.234913,-89.08417,55316,IL
0.8,Natural Gas,42.234913,-89.08417,55316,IL
278.6,Natural Gas,42.2422,-70.9661,55317,MA
278.6,Natural Gas,42.2422,-70.9661,55317,MA
315,Natural Gas,42.2422,-70.9661,55317,MA
79,Other,28.493176,-80.780246,55318,FL
213,Other,28.493176,-80.780246,55318,FL
317,Other,28.493176,-80.780246,55318,FL
0.7,Other,33.9625,-83.3981,55319,GA
0.7,Other,33.9625,-83.3981,55319,GA
0.7,Other,33.9625,-83.3981,55319,GA
242,Natural Gas,33.0583,-97.9103,55320,TX
242,Natural Gas,33.0583,-97.9103,55320,TX
262,Natural Gas,33.0583,-97.9103,55320,TX
210,Natural Gas,29.7731,-94.9019,55327,TX
214.8,Natural Gas,29.7731,-94.9019,55327,TX
214.8,Natural Gas,29.7731,-94.9019,55327,TX
275,Natural Gas,29.7731,-94.9019,55327,TX
212.5,Natural Gas,45.794046,-119.313323,55328,OR
212.5,Natural Gas,45.794046,-119.313323,55328,OR
264.4,Natural Gas,45.794046,-119.313323,55328,OR
11,Other,39.8842713,-75.2198275,55331,PA
199.4,Natural Gas,33.092239,-82.979992,55332,GA
199.4,Natural Gas,33.092239,-82.979992,55332,GA
199.4,Natural Gas,33.092239,-82.979992,55332,GA
199.4,Natural Gas,33.092239,-82.979992,55332,GA
212,Natural Gas,38.0169,-121.8439,55333,CA
212,Natural Gas,38.0169,-121.8439,55333,CA
213.5,Natural Gas,38.0169,-121.8439,55333,CA
306,Natural Gas,38.0169,-121.8439,55333,CA
178.5,Natural Gas,39.223144,-88.758406,55334,IL
178.5,Natural Gas,39.223144,-88.758406,55334,IL
345.1,Natural Gas,39.223144,-88.758406,55334,IL
11,Other,39.991189,-75.0851534,55336,PA
259.2,Natural Gas,40.3509,-76.3658,55337,PA
259.2,Natural Gas,40.3509,-76.3658,55337,PA
259.2,Natural Gas,40.3509,-76.3658,55337,PA
2.1,Wind,33.922564,-116.54519,55339,CA
10.2,Wind,43.9939,-96.1133,55342,MN
172,Natural Gas,40.638021,-79.351725,55347,PA
172,Natural Gas,40.638021,-79.351725,55347,PA
172,Natural Gas,40.638021,-79.351725,55347,PA
172,Natural Gas,40.638021,-79.351725,55347,PA
172,Natural Gas,41.47724,-83.45983,55348,OH
172,Natural Gas,41.47724,-83.45983,55348,OH
172,Natural Gas,41.47724,-83.45983,55348,OH
172,Natural Gas,41.47724,-83.45983,55348,OH
172,Natural Gas,39.3325,-81.3642,55349,WV
172,Natural Gas,39.3325,-81.3642,55349,WV
11.2,Wind,44.5442,-96.2089,55353,MN
11.8,Wind,44.5442,-96.2089,55354,MN
200,Natural Gas,29.4731,-95.6244,55357,TX
200,Natural Gas,29.4731,-95.6244,55357,TX
275.6,Natural Gas,29.4731,-95.6244,55357,TX
275,Natural Gas,29.4731,-95.6244,55357,TX
178,Natural Gas,30.2588,-93.7353,55358,TX
178,Natural Gas,30.2588,-93.7353,55358,TX
178,Natural Gas,30.2588,-93.7353,55358,TX
178,Natural Gas,30.2588,-93.7353,55358,TX
156,Natural Gas,30.2588,-93.7353,55358,TX
156,Natural Gas,30.2588,-93.7353,55358,TX
156,Natural Gas,30.2588,-93.7353,55358,TX
156,Natural Gas,30.2588,-93.7353,55358,TX
159,Natural Gas,39.3931,-87.5108,55364,IN
159,Natural Gas,39.3931,-87.5108,55364,IN
237.3,Natural Gas,39.3931,-87.5108,55364,IN
59,Natural Gas,29.7028,-95.0718,55365,TX
59,Natural Gas,29.7028,-95.0718,55365,TX
59,Natural Gas,29.7028,-95.0718,55365,TX
59,Natural Gas,29.7028,-95.0718,55365,TX
75,Wind,31.1392,-102.2253,55367,TX
6.6,Wind,42.6856,-78.2506,55368,NY
23,Other,20.0939,-155.4711,55369,HI
23,Other,20.0939,-155.4711,55369,HI
20,Other,20.0939,-155.4711,55369,HI
10.4,Wind,39.85,-79.0778,55370,PA
240,Natural Gas,33.47596,-113.113434,55372,AZ
313,Natural Gas,33.47596,-113.113434,55372,AZ
313,Natural Gas,33.47596,-113.113434,55372,AZ
160,Natural Gas,33.47596,-113.113434,55372,AZ
160,Natural Gas,33.47596,-113.113434,55372,AZ
160,Natural Gas,33.47596,-113.113434,55372,AZ
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
86.5,Natural Gas,32.174314,-88.8314379,55373,MS
