Nameplate,Technology,Latitude,Longitude,Plant_ID,State
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
8.4,Natural Gas,39.8586,-105.2256,56516,CO
2,Other,42.730291,-94.664394,56517,IA
2,Other,42.730291,-94.664394,56517,IA
4.1,Natural Gas,29.6383,-82.34,56518,FL
1.3,Other,37.2894,-80.07,56519,VA
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.0889,-88.7567,56520,WI
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,43.3864,-93.5589,56521,IA
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,30.928333,-85.426111,56522,FL
0.8,Other,34.8364,-92.1656,56523,AR
0.8,Other,34.8364,-92.1656,56523,AR
0.8,Other,34.8364,-92.1656,56523,AR
0.8,Other,34.8364,-92.1656,56523,AR
0.8,Other,34.8364,-92.1656,56523,AR
0.8,Other,34.8364,-92.1656,56523,AR
41,Natural Gas,29.2293,-95.1952,10154,TX
5.6,Solar,29.221944,-98.669167,58009,TX
5,Solar,29.221944,-98.669167,58009,TX
0.5,Hydroelectric,29.129714,-97.311236,55000,TX
0.8,Other,45.4533,-91.3583,56525,WI
0.8,Other,45.4533,-91.3583,56525,WI
0.8,Other,45.4533,-91.3583,56525,WI
0.8,Other,45.4533,-91.3583,56525,WI
0.8,Other,45.4533,-91.3583,56525,WI
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
0.8,Other,42.5831,-78.4864,56526,NY
1.6,Other,42.5144,-71.8839,56527,MA
1.6,Other,42.5144,-71.8839,56527,MA
1.6,Other,42.5144,-71.8839,56527,MA
0.5,Hydroelectric,29.129714,-97.311236,55000,TX
0.5,Hydroelectric,29.129714,-97.311236,55000,TX
143,Natural Gas,29.0728,-95.745,55015,TX
143,Natural Gas,29.0728,-95.745,55015,TX
0.8,Other,39.5678,-89.3683,56529,IL
0.8,Other,39.5678,-89.3683,56529,IL
0.8,Other,39.5678,-89.3683,56529,IL
0.8,Other,39.5678,-89.3683,56529,IL
0.8,Other,39.6522,-104.7161,56530,CO
0.8,Other,39.6522,-104.7161,56530,CO
0.8,Other,39.6522,-104.7161,56530,CO
0.8,Other,39.6522,-104.7161,56530,CO
0.8,Other,37.0719,-76.4272,56531,VA
0.8,Other,37.0719,-76.4272,56531,VA
0.8,Other,37.0719,-76.4272,56531,VA
0.8,Other,37.0719,-76.4272,56531,VA
0.8,Other,37.0719,-76.4272,56531,VA
0.8,Other,37.0719,-76.4272,56531,VA
181.5,Natural Gas,39.3661,-122.27,56532,CA
181.5,Natural Gas,39.3661,-122.27,56532,CA
349.4,Natural Gas,39.3661,-122.27,56532,CA
1.3,Other,34.2356,-118.3806,56533,CA
1.3,Other,34.2356,-118.3806,56533,CA
1.3,Other,34.2356,-118.3806,56533,CA
1.3,Other,34.2356,-118.3806,56533,CA
1.3,Other,34.2356,-118.3806,56533,CA
1.3,Other,33.782023,-117.472735,56534,CA
1.3,Other,33.782023,-117.472735,56534,CA
1.3,Other,33.782023,-117.472735,56534,CA
1.3,Other,34.2822,-118.7944,56535,CA
1.3,Other,34.2822,-118.7944,56535,CA
50.4,Wind,40.4535,-95.4683,56536,MO
50.4,Wind,40.2572,-94.6722,56537,MO
5,Wind,40.4144,-95.54,56538,MO
1.1,Other,38.4564,-85.8375,56539,IN
1.1,Other,38.4564,-85.8375,56539,IN
1.4,Other,38.4564,-85.8375,56539,IN
13.5,Other,39.373189,-119.764507,56540,NV
15,Other,39.388722,-119.748908,56541,NV
15,Other,39.388722,-119.748908,56541,NV
3,Hydroelectric,59.4072,-135.3408,56542,AK
10.4,Wind,43.9358,-95.9222,56543,MN
15.6,Wind,43.9578,-95.1306,56544,MN
2,Other,34.6875,-82.9525,56545,SC
2,Other,34.6875,-82.9525,56545,SC
2,Other,34.6875,-82.9525,56545,SC
2,Other,34.6875,-82.9525,56545,SC
2,Other,34.6875,-82.9525,56545,SC
2.2,Other,35.4869,-80.8558,56546,NC
1,Other,35.3619,-81.8344,56547,NC
2.2,Other,35.7481,-81.6072,56548,NC
2.2,Other,35.7811,-81.3928,56549,NC
2.2,Other,35.3833,-80.8328,56550,NC
2.2,Other,35.5406,-80.6117,56551,NC
2.2,Other,35.7972,-80.8542,56552,NC
1.3,Other,35.7766,-81.6643,56553,NC
0.8,Other,40.7461,-112.0339,56554,UT
0.8,Other,40.7461,-112.0339,56554,UT
1.6,Other,40.7461,-112.0339,56554,UT
56.7,Wind,40.1006,-94.4869,56555,MO
60,Natural Gas,37.03385,-88.615862,56556,KY
60,Natural Gas,37.03385,-88.615862,56556,KY
143,Natural Gas,29.0728,-95.745,55015,TX
143,Natural Gas,29.0728,-95.745,55015,TX
81,Natural Gas,29.002,-95.394,55311,TX
11.7,Natural Gas,29.002,-95.394,55311,TX
75,Natural Gas,28.991289,-95.407481,52120,TX
94.5,Natural Gas,28.991289,-95.407481,52120,TX
199.5,Wind,40.986,-103.436,56563,CO
609,Coal,33.649722,-93.811944,56564,AR
184,Natural Gas,32.51947,-93.760125,56565,LA
184,Natural Gas,32.51947,-93.760125,56565,LA
256,Natural Gas,32.51947,-93.760125,56565,LA
4.9,Solar,36.260278,-115.0544,56568,NV
5.2,Solar,36.260278,-115.0544,56568,NV
3.9,Solar,36.260278,-115.0544,56568,NV
60.5,Natural Gas,33.238842,-115.504456,56569,CA
60.5,Natural Gas,33.238842,-115.504456,56569,CA
7.4,Wind,35.1161,-118.3789,56570,CA
6.2,Coal,38.586849,-77.173135,57944,MD
6.2,Coal,38.586849,-77.173135,57944,MD
5.5,Solar,38.545556,-76.799444,58463,MD
5.5,Other,40.621582,-75.310236,56572,PA
48,Wind,47.152847,-101.197716,56573,ND
50.6,Wind,47.152847,-101.197716,56573,ND
20,Wind,42.8167,-78.8675,56575,NY
1.3,Wind,44.1508,-96.1361,56577,MN
1.3,Wind,44.2911,-96.4342,56578,MN
1.3,Wind,44.2851,-96.4257,56579,MN
1.3,Wind,43.6558,-94.1536,56580,MN
1.3,Wind,43.6558,-94.1564,56581,MN
1.3,Wind,44.3144,-96.3317,56582,MN
1.3,Wind,44.3147,-96.3258,56583,MN
1.3,Wind,44.2876,-96.4333,56584,MN
1.3,Wind,44.2851,-96.43325,56585,MN
1.3,Wind,43.5811,-95.7781,56586,MN
1.3,Wind,43.5833,-95.7781,56587,MN
1.3,Wind,43.5858,-95.7761,56588,MN
1.3,Wind,43.5833,-95.7777,56589,MN
1.3,Wind,43.5811,-95.7803,56590,MN
9,Wind,47.4983,-111.4392,56591,MT
94.5,Natural Gas,28.991289,-95.407481,52120,TX
64.8,Natural Gas,28.991289,-95.407481,52120,TX
34.5,Wind,42.9086,-75.5697,56594,NY
1.3,Wind,44.3197,-96.3317,56595,MN
116.2,Coal,44.2919,-105.3806,56596,WY
2,Other,37.7814,-90.4156,56597,MO
2,Other,37.7814,-90.4156,56597,MO
2,Other,37.7814,-90.4156,56597,MO
2,Other,37.7814,-90.4156,56597,MO
2,Other,37.7881,-90.4336,56598,MO
2,Other,37.7881,-90.4336,56598,MO
2,Other,37.7881,-90.4336,56598,MO
2,Other,37.7694,-90.4258,56599,MO
2,Other,37.7694,-90.4258,56599,MO
2,Other,37.7694,-90.4258,56599,MO
2,Other,37.7608,-90.4526,56600,MO
2,Other,37.7608,-90.4526,56600,MO
2,Other,37.7608,-90.4526,56600,MO
2,Other,37.7608,-90.4526,56600,MO
111.3,Natural Gas,28.991289,-95.407481,52120,TX
119,Natural Gas,28.991289,-95.407481,52120,TX
119,Natural Gas,28.991289,-95.407481,52120,TX
180,Natural Gas,28.988761,-95.395417,56152,TX
80,Natural Gas,28.988761,-95.395417,56152,TX
99,Natural Gas,28.9802,-95.342,54676,TX
159,Wind,48.63,-98.315,56605,ND
91,Natural Gas,48.21,-104.391667,56606,MT
115.5,Wind,47.933621,-101.269189,56607,ND
2,Other,44.087235,-103.260959,3325,SD
2,Other,44.087235,-103.260959,3325,SD
2,Other,44.087235,-103.260959,3325,SD
483.7,Coal,44.388889,-105.460833,56609,WY
2,Other,44.087235,-103.260959,3325,SD
2,Other,44.087235,-103.260959,3325,SD
99,Natural Gas,28.9802,-95.342,54676,TX
201,Wind,40.941,-103.259,56613,CO
4.6,Hydroelectric,32.93695,-117.113669,56615,CA
27.2,Other,34.503158,-110.334953,56616,AZ
205.5,Wind,43.852778,-96.018333,56617,MN
100.5,Wind,44.8914,-74.0061,56618,NY
81,Wind,44.8914,-74.0061,56618,NY
100.5,Wind,42.5367,-78.3047,56620,NY
94.5,Wind,36.640278,-99.500556,56621,OK
72,Wind,41.2294,-89.5572,56622,IL
100.7,Wind,45.085221,-117.816273,56623,OR
4,Wind,43.6183,-95.4253,56624,MN
4,Wind,43.6292,-95.4169,56625,MN
4,Wind,43.6181,-95.4172,56626,MN
4,Wind,43.6247,-95.4314,56627,MN
4,Wind,43.5958,-95.3833,56628,MN
96,Natural Gas,41.5444,-73.0417,56629,CT
25,Wind,47.5747,-92.5917,56630,MN
37.5,Wind,42.5456,-77.4967,56633,NY
87.5,Wind,42.45,-77.52,56634,NY
52.8,Wind,43.83,-83.2064,56635,MI
21,Wind,43.0272,-115.4656,56636,ID
21,Wind,43.0536,-115.4803,56637,ID
99,Natural Gas,28.9802,-95.342,54676,TX
69.9,Natural Gas,36.654114,-120.579727,56639,CA
69.9,Natural Gas,36.654114,-120.579727,56639,CA
150,Wind,41.090583,-89.639811,56640,IL
37,Other,44.942889,-93.096559,56643,MN
200.9,Natural Gas,28.9802,-95.342,54676,TX
100,Wind,43.4303,-95.4167,56645,IA
50,Wind,43.4303,-95.4167,56645,IA
2,Wind,43.917,-95.954,56646,MN
54,Wind,43.400278,-88.481111,56647,WI
22,Natural Gas,28.9275,-99.0919,3630,TX
8.4,Natural Gas,28.9275,-99.0919,3630,TX
25,Natural Gas,44.087235,-103.260959,3325,SD
70,Wind,40.4381,-78.5436,56651,PA
101.2,Wind,40.8981,-121.8036,56654,CA
90,Wind,43.663056,-82.746944,56659,MI
8.4,Natural Gas,28.9275,-99.0919,3630,TX
132,Wind,35.529778,-99.814456,56665,OK
97.8,Wind,45.781825,-120.521151,56666,WA
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
0.1,Solar,20.7667,-156.9233,56667,HI
659,Other,38.5444,-76.6861,1571,MD
180,Wind,45.959325,-98.946325,56669,ND
11.9,Wind,48.083625,-100.9215,56670,ND
807.5,Coal,39.707893,-79.958974,56671,WV
8.4,Natural Gas,28.9275,-99.0919,3630,TX
8.4,Natural Gas,28.9275,-99.0919,3630,TX
8.4,Natural Gas,28.9275,-99.0919,3630,TX
8.4,Natural Gas,28.9275,-99.0919,3630,TX
8.4,Natural Gas,28.9275,-99.0919,3630,TX
75,Wind,43.0003,-92.62,56677,IA
130.5,Wind,40.695,-87.4886,56679,IN
659,Other,38.5444,-76.6861,1571,MD
16,Other,38.5444,-76.6861,1571,MD
35,Other,38.5444,-76.6861,1571,MD
103,Other,38.5444,-76.6861,1571,MD
103,Other,38.5444,-76.6861,1571,MD
125,Other,38.5444,-76.6861,1571,MD
125,Other,38.5444,-76.6861,1571,MD
94,Other,38.5444,-76.6861,1571,MD
364,Coal,38.5444,-76.6861,1571,MD
364,Coal,38.5444,-76.6861,1571,MD
18.6,Other,38.4878,-75.8208,1564,MD
162,Other,38.4878,-75.8208,1564,MD
918,Nuclear,38.4344,-76.4417,6011,MD
910.7,Nuclear,38.4344,-76.4417,6011,MD
0.3,Other,38.3847,-75.6344,56680,MD
0.3,Other,38.3847,-75.6344,56680,MD
0.3,Other,38.3847,-75.6344,56680,MD
0.3,Other,38.3847,-75.6344,56680,MD
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,37.3097,-78.0589,56681,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,36.7639,-77.8108,56682,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.438889,-77.128611,56683,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.3517,-77.4969,56684,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,37.6711,-76.76,56686,VA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,39.8014,-77.7883,56687,PA
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,35.1681,-77.2267,56688,NC
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,40.5553,-76.3886,56690,PA
0.3,Other,37.7036,-77.6639,56692,VA
0.3,Other,37.7036,-77.6639,56692,VA
0.3,Other,37.7036,-77.6639,56692,VA
